Var1,Var2,Freq
582435,TRUE,9
582438,TRUE,5
582483,TRUE,6
582501,TRUE,6
582538,TRUE,4
582585,TRUE,3
582622,TRUE,9
582628,TRUE,7
582635,TRUE,9
582658,TRUE,6
582665,TRUE,8
582678,TRUE,4
582679,TRUE,9
582683,TRUE,4
582747,TRUE,9
582752,TRUE,7
582759,TRUE,6
582770,TRUE,8
582772,TRUE,5
582844,TRUE,8
582857,TRUE,8
582883,TRUE,9
582911,TRUE,9
582915,TRUE,8
582966,TRUE,4
582981,TRUE,6
583082,TRUE,5
583110,TRUE,7
583117,TRUE,8
583129,TRUE,3
583140,TRUE,4
583142,TRUE,8
583291,TRUE,4
583324,TRUE,6
583333,TRUE,5
583359,TRUE,4
583381,TRUE,9
583390,TRUE,5
583392,TRUE,5
583393,TRUE,5
583397,TRUE,7
583451,TRUE,3
583453,TRUE,4
583460,TRUE,6
583462,TRUE,9
583469,TRUE,8
583496,TRUE,6
583550,TRUE,7
583558,TRUE,6
583585,TRUE,4
583615,TRUE,4
583673,TRUE,9
583709,TRUE,5
583715,TRUE,3
583725,TRUE,3
583781,TRUE,7
583798,TRUE,3
583812,TRUE,3
583834,TRUE,5
583837,TRUE,5
583879,TRUE,6
583887,TRUE,8
583909,TRUE,3
583914,TRUE,8
584039,TRUE,8
584105,TRUE,3
584141,TRUE,9
584199,TRUE,7
584215,TRUE,7
584234,TRUE,6
584250,TRUE,7
584296,TRUE,3
584342,TRUE,8
584352,TRUE,6
584359,TRUE,8
584390,TRUE,4
584481,TRUE,3
584508,TRUE,9
584511,TRUE,9
584531,TRUE,8
584540,TRUE,3
584544,TRUE,8
584584,TRUE,3
584587,TRUE,9
584597,TRUE,3
584622,TRUE,4
584642,TRUE,3
584647,TRUE,6
584675,TRUE,4
584687,TRUE,4
584689,TRUE,9
584718,TRUE,6
584770,TRUE,8
584773,TRUE,6
584803,TRUE,6
584805,TRUE,6
584844,TRUE,8
584848,TRUE,6
584851,TRUE,5
584875,TRUE,3
584907,TRUE,3
584921,TRUE,3
584943,TRUE,8
584945,TRUE,7
584963,TRUE,3
584971,TRUE,4
584985,TRUE,6
584994,TRUE,8
585038,TRUE,3
585042,TRUE,5
585046,TRUE,3
585076,TRUE,9
585127,TRUE,9
585146,TRUE,6
585183,TRUE,9
585194,TRUE,8
585213,TRUE,6
585222,TRUE,4
585232,TRUE,3
585271,TRUE,8
585283,TRUE,8
585297,TRUE,9
585302,TRUE,7
585308,TRUE,5
585319,TRUE,5
585333,TRUE,8
585348,TRUE,7
585353,TRUE,8
585360,TRUE,3
585372,TRUE,3
585399,TRUE,4
585404,TRUE,7
585425,TRUE,4
585430,TRUE,6
585433,TRUE,8
585455,TRUE,7
585496,TRUE,6
585504,TRUE,5
585530,TRUE,3
585535,TRUE,5
585538,TRUE,9
585560,TRUE,9
585567,TRUE,7
585571,TRUE,9
585610,TRUE,4
585647,TRUE,8
585697,TRUE,8
585727,TRUE,9
585761,TRUE,9
585767,TRUE,8
585779,TRUE,9
585808,TRUE,9
585830,TRUE,9
585839,TRUE,8
585856,TRUE,4
585887,TRUE,4
585896,TRUE,9
585907,TRUE,7
585918,TRUE,7
585919,TRUE,7
585930,TRUE,4
585963,TRUE,7
585971,TRUE,3
586003,TRUE,7
586024,TRUE,6
586032,TRUE,9
586036,TRUE,6
586057,TRUE,7
586075,TRUE,9
586122,TRUE,4
586126,TRUE,3
586168,TRUE,5
586175,TRUE,7
586197,TRUE,3
586228,TRUE,5
586251,TRUE,6
586274,TRUE,6
586294,TRUE,6
586314,TRUE,4
586344,TRUE,4
586355,TRUE,3
586384,TRUE,5
586393,TRUE,5
586454,TRUE,5
586469,TRUE,4
586475,TRUE,3
586478,TRUE,9
586558,TRUE,4
586567,TRUE,4
586576,TRUE,4
586578,TRUE,6
586579,TRUE,3
586580,TRUE,6
586584,TRUE,9
586590,TRUE,3
586605,TRUE,9
586613,TRUE,6
586624,TRUE,7
586633,TRUE,9
586636,TRUE,6
586640,TRUE,6
586648,TRUE,6
586652,TRUE,3
586693,TRUE,3
586708,TRUE,6
586711,TRUE,3
586713,TRUE,3
586726,TRUE,9
586765,TRUE,3
586774,TRUE,6
586822,TRUE,6
586829,TRUE,9
586838,TRUE,8
586865,TRUE,3
586882,TRUE,3
586884,TRUE,6
586974,TRUE,5
586977,TRUE,6
586990,TRUE,7
587003,TRUE,8
587011,TRUE,9
587034,TRUE,4
587081,TRUE,9
587157,TRUE,5
587191,TRUE,4
587223,TRUE,4
587232,TRUE,7
587258,TRUE,5
587281,TRUE,3
587335,TRUE,7
587363,TRUE,6
587372,TRUE,9
587383,TRUE,8
587401,TRUE,3
587406,TRUE,6
587473,TRUE,6
587493,TRUE,3
587510,TRUE,4
587526,TRUE,5
587543,TRUE,4
587551,TRUE,9
587565,TRUE,9
587606,TRUE,5
587622,TRUE,4
587639,TRUE,3
587685,TRUE,7
587692,TRUE,5
587736,TRUE,8
587750,TRUE,3
587752,TRUE,5
587768,TRUE,5
587773,TRUE,5
587792,TRUE,7
587887,TRUE,3
587898,TRUE,9
587904,TRUE,3
587927,TRUE,3
587929,TRUE,8
587947,TRUE,6
587955,TRUE,7
587970,TRUE,4
587971,TRUE,4
587989,TRUE,4
587990,TRUE,4
588025,TRUE,3
588041,TRUE,5
588044,TRUE,9
588078,TRUE,9
588086,TRUE,6
588097,TRUE,7
588112,TRUE,8
588139,TRUE,3
588147,TRUE,4
588171,TRUE,6
588187,TRUE,5
588195,TRUE,9
588237,TRUE,6
588259,TRUE,8
588260,TRUE,5
588294,TRUE,7
588323,TRUE,7
588378,TRUE,7
588380,TRUE,5
588383,TRUE,9
588408,TRUE,7
588411,TRUE,7
588420,TRUE,7
588450,TRUE,3
588484,TRUE,3
588532,TRUE,9
588534,TRUE,5
588536,TRUE,5
588600,TRUE,5
588634,TRUE,3
588648,TRUE,7
588658,TRUE,3
588665,TRUE,6
588673,TRUE,3
588679,TRUE,8
588692,TRUE,4
588698,TRUE,5
588702,TRUE,4
588715,TRUE,6
588742,TRUE,8
588745,TRUE,8
588805,TRUE,5
588807,TRUE,3
588815,TRUE,5
588818,TRUE,3
588820,TRUE,6
588852,TRUE,6
588864,TRUE,6
588897,TRUE,3
588904,TRUE,9
588910,TRUE,9
588929,TRUE,6
588963,TRUE,4
588973,TRUE,7
588988,TRUE,5
588992,TRUE,6
589017,TRUE,7
589021,TRUE,6
589028,TRUE,9
589057,TRUE,3
589097,TRUE,6
589116,TRUE,9
589136,TRUE,9
589213,TRUE,7
589274,TRUE,3
589305,TRUE,3
589319,TRUE,3
589326,TRUE,4
589367,TRUE,6
589395,TRUE,4
589427,TRUE,6
589458,TRUE,3
589502,TRUE,9
589503,TRUE,7
589513,TRUE,3
589517,TRUE,7
589529,TRUE,3
589564,TRUE,5
589609,TRUE,9
589611,TRUE,7
589642,TRUE,5
589665,TRUE,3
589692,TRUE,5
589707,TRUE,6
589797,TRUE,4
589810,TRUE,6
589869,TRUE,6
589887,TRUE,8
589892,TRUE,7
589922,TRUE,7
589932,TRUE,8
589935,TRUE,6
589941,TRUE,3
589958,TRUE,4
589977,TRUE,3
589979,TRUE,7
589981,TRUE,3
589999,TRUE,4
590018,TRUE,3
590031,TRUE,7
590040,TRUE,9
590042,TRUE,4
590063,TRUE,9
590069,TRUE,9
590070,TRUE,8
590071,TRUE,9
590103,TRUE,6
590106,TRUE,9
590110,TRUE,8
590121,TRUE,8
590136,TRUE,9
590164,TRUE,7
590178,TRUE,3
590250,TRUE,3
590285,TRUE,7
590293,TRUE,9
590321,TRUE,7
590343,TRUE,8
590351,TRUE,3
590359,TRUE,3
590372,TRUE,9
590402,TRUE,7
590447,TRUE,9
590497,TRUE,9
590508,TRUE,7
590521,TRUE,5
590524,TRUE,9
590529,TRUE,6
590542,TRUE,6
590581,TRUE,9
590586,TRUE,5
590608,TRUE,3
590609,TRUE,6
590616,TRUE,9
590625,TRUE,9
590654,TRUE,4
590676,TRUE,4
590697,TRUE,7
590698,TRUE,5
590716,TRUE,4
590747,TRUE,8
590772,TRUE,6
590791,TRUE,8
590801,TRUE,5
590813,TRUE,6
590825,TRUE,7
590853,TRUE,7
590861,TRUE,3
590886,TRUE,5
590913,TRUE,6
590934,TRUE,6
590941,TRUE,4
590945,TRUE,9
590949,TRUE,5
591015,TRUE,8
591043,TRUE,5
591047,TRUE,7
591067,TRUE,4
591085,TRUE,4
591096,TRUE,7
591156,TRUE,7
591174,TRUE,5
591194,TRUE,6
591195,TRUE,6
591212,TRUE,9
591213,TRUE,9
591219,TRUE,5
591236,TRUE,4
591238,TRUE,3
591296,TRUE,3
591333,TRUE,7
591335,TRUE,8
591376,TRUE,6
591380,TRUE,8
591388,TRUE,3
591439,TRUE,9
591469,TRUE,5
591475,TRUE,5
591482,TRUE,6
591486,TRUE,5
591514,TRUE,8
591523,TRUE,5
591527,TRUE,6
591529,TRUE,7
591549,TRUE,6
591554,TRUE,5
591565,TRUE,6
591597,TRUE,6
591620,TRUE,4
591624,TRUE,8
591669,TRUE,7
591671,TRUE,3
591687,TRUE,8
591758,TRUE,6
591794,TRUE,6
591819,TRUE,3
591824,TRUE,7
591843,TRUE,4
591852,TRUE,5
591873,TRUE,6
591876,TRUE,5
591904,TRUE,5
591938,TRUE,3
591944,TRUE,5
591950,TRUE,7
591973,TRUE,6
591981,TRUE,8
592033,TRUE,3
592038,TRUE,8
592076,TRUE,4
592109,TRUE,5
592117,TRUE,8
592122,TRUE,5
592272,TRUE,8
592302,TRUE,7
592332,TRUE,7
592333,TRUE,6
592335,TRUE,6
592355,TRUE,5
592358,TRUE,8
592385,TRUE,9
592446,TRUE,6
592477,TRUE,3
592530,TRUE,3
592533,TRUE,9
592546,TRUE,5
592555,TRUE,9
592594,TRUE,4
592635,TRUE,8
592641,TRUE,7
592648,TRUE,6
592668,TRUE,6
592682,TRUE,5
592688,TRUE,5
592703,TRUE,5
592719,TRUE,8
592738,TRUE,5
592822,TRUE,6
592852,TRUE,9
592869,TRUE,3
592870,TRUE,6
592880,TRUE,3
592892,TRUE,5
592952,TRUE,3
592960,TRUE,9
592969,TRUE,8
593035,TRUE,3
593043,TRUE,3
593057,TRUE,7
593062,TRUE,3
593084,TRUE,7
593156,TRUE,5
593159,TRUE,8
593163,TRUE,6
593180,TRUE,5
593193,TRUE,9
593231,TRUE,7
593289,TRUE,9
593296,TRUE,3
593300,TRUE,7
593307,TRUE,7
593318,TRUE,8
593390,TRUE,8
593401,TRUE,6
593410,TRUE,6
593432,TRUE,8
593470,TRUE,7
593493,TRUE,8
593503,TRUE,4
593518,TRUE,6
593519,TRUE,6
593530,TRUE,5
593565,TRUE,4
593583,TRUE,6
593629,TRUE,7
593635,TRUE,8
593644,TRUE,6
593645,TRUE,4
593652,TRUE,9
593703,TRUE,9
593722,TRUE,4
593744,TRUE,9
593762,TRUE,7
593823,TRUE,5
593837,TRUE,9
593846,TRUE,4
593851,TRUE,6
593855,TRUE,3
593859,TRUE,9
593896,TRUE,4
593960,TRUE,5
593981,TRUE,6
593982,TRUE,5
593990,TRUE,5
594020,TRUE,9
594031,TRUE,8
594041,TRUE,5
594057,TRUE,5
594066,TRUE,9
594067,TRUE,5
594082,TRUE,6
594085,TRUE,7
594105,TRUE,6
594145,TRUE,4
594168,TRUE,4
594206,TRUE,9
594267,TRUE,8
594281,TRUE,4
594308,TRUE,6
594323,TRUE,6
594351,TRUE,5
594359,TRUE,8
594383,TRUE,5
594394,TRUE,8
594426,TRUE,8
594444,TRUE,3
594448,TRUE,7
594462,TRUE,6
594466,TRUE,3
594471,TRUE,4
594545,TRUE,8
594554,TRUE,7
594557,TRUE,4
594566,TRUE,9
594574,TRUE,5
594579,TRUE,4
594608,TRUE,7
594622,TRUE,8
594668,TRUE,5
594721,TRUE,9
594758,TRUE,6
594812,TRUE,8
594848,TRUE,3
594953,TRUE,4
595031,TRUE,4
595073,TRUE,4
595133,TRUE,8
595160,TRUE,9
595180,TRUE,3
595184,TRUE,9
595212,TRUE,5
595228,TRUE,7
595258,TRUE,3
595276,TRUE,9
595278,TRUE,7
595319,TRUE,4
595353,TRUE,3
595356,TRUE,3
595374,TRUE,3
595380,TRUE,6
595398,TRUE,7
595419,TRUE,7
595434,TRUE,4
595439,TRUE,5
595448,TRUE,8
595459,TRUE,6
595470,TRUE,8
595479,TRUE,3
595481,TRUE,5
595488,TRUE,3
595490,TRUE,5
595492,TRUE,5
595496,TRUE,5
595584,TRUE,6
595592,TRUE,9
595597,TRUE,5
595599,TRUE,8
595618,TRUE,9
595626,TRUE,9
595630,TRUE,5
595650,TRUE,9
595676,TRUE,6
595689,TRUE,4
595690,TRUE,4
595713,TRUE,7
595729,TRUE,9
595743,TRUE,4
595772,TRUE,8
595803,TRUE,5
595818,TRUE,9
595853,TRUE,5
595900,TRUE,9
595961,TRUE,6
595962,TRUE,8
595976,TRUE,5
595981,TRUE,5
595987,TRUE,6
595997,TRUE,8
596000,TRUE,4
596047,TRUE,5
596106,TRUE,4
596123,TRUE,5
596153,TRUE,3
596160,TRUE,7
596188,TRUE,9
596190,TRUE,9
596209,TRUE,8
596229,TRUE,5
596244,TRUE,4
596298,TRUE,5
596328,TRUE,4
596333,TRUE,9
596361,TRUE,5
596392,TRUE,7
596402,TRUE,6
596443,TRUE,5
596470,TRUE,3
596565,TRUE,7
596567,TRUE,9
596601,TRUE,6
596631,TRUE,4
596648,TRUE,8
596678,TRUE,8
596696,TRUE,9
596707,TRUE,3
596719,TRUE,3
596728,TRUE,3
596730,TRUE,8
596746,TRUE,9
596786,TRUE,6
596788,TRUE,7
596794,TRUE,4
596810,TRUE,8
596862,TRUE,8
596864,TRUE,7
596865,TRUE,8
596888,TRUE,9
596922,TRUE,5
596934,TRUE,6
596986,TRUE,7
596998,TRUE,4
597035,TRUE,4
597041,TRUE,6
597098,TRUE,5
597147,TRUE,6
597170,TRUE,5
597227,TRUE,3
597229,TRUE,4
597237,TRUE,6
597243,TRUE,4
597269,TRUE,5
597292,TRUE,3
597293,TRUE,7
597311,TRUE,4
597324,TRUE,3
597372,TRUE,6
597406,TRUE,3
597424,TRUE,8
597437,TRUE,6
597453,TRUE,7
597462,TRUE,9
597465,TRUE,8
597488,TRUE,9
597493,TRUE,7
597503,TRUE,6
597517,TRUE,3
597520,TRUE,4
597557,TRUE,6
597558,TRUE,5
597583,TRUE,4
597590,TRUE,5
597610,TRUE,4
597623,TRUE,7
597665,TRUE,9
597674,TRUE,7
597688,TRUE,5
597746,TRUE,7
597812,TRUE,5
597831,TRUE,9
597853,TRUE,9
597860,TRUE,6
597872,TRUE,6
597898,TRUE,4
597910,TRUE,6
597912,TRUE,3
597913,TRUE,5
597919,TRUE,8
597925,TRUE,9
597944,TRUE,6
597960,TRUE,3
597989,TRUE,9
597994,TRUE,8
597997,TRUE,9
598004,TRUE,5
598024,TRUE,9
598085,TRUE,5
598114,TRUE,5
598118,TRUE,5
598137,TRUE,3
598143,TRUE,9
598156,TRUE,7
598159,TRUE,3
598201,TRUE,9
598217,TRUE,8
598239,TRUE,5
598275,TRUE,8
598296,TRUE,8
598305,TRUE,7
598317,TRUE,4
598322,TRUE,6
598330,TRUE,5
598391,TRUE,5
598436,TRUE,6
598463,TRUE,4
598466,TRUE,7
598474,TRUE,4
598489,TRUE,3
598498,TRUE,3
598509,TRUE,4
598540,TRUE,6
598547,TRUE,3
598564,TRUE,5
598566,TRUE,4
598580,TRUE,7
598598,TRUE,4
598603,TRUE,5
598606,TRUE,8
598636,TRUE,6
598679,TRUE,4
598701,TRUE,4
598714,TRUE,3
598722,TRUE,7
598727,TRUE,3
598742,TRUE,3
598750,TRUE,7
598776,TRUE,6
598813,TRUE,9
598822,TRUE,7
598837,TRUE,4
598841,TRUE,5
598901,TRUE,8
598949,TRUE,7
598967,TRUE,9
599087,TRUE,8
599100,TRUE,5
599118,TRUE,8
599124,TRUE,5
599132,TRUE,5
599143,TRUE,9
599155,TRUE,5
599183,TRUE,9
599274,TRUE,7
599293,TRUE,8
599306,TRUE,3
599398,TRUE,8
599432,TRUE,5
599459,TRUE,9
599488,TRUE,7
599529,TRUE,6
599541,TRUE,5
599587,TRUE,6
599614,TRUE,4
599635,TRUE,3
599666,TRUE,3
599718,TRUE,9
599721,TRUE,9
599723,TRUE,8
599731,TRUE,4
599747,TRUE,3
599787,TRUE,5
599791,TRUE,6
599820,TRUE,9
599843,TRUE,8
599879,TRUE,9
599895,TRUE,5
599954,TRUE,3
599958,TRUE,8
600005,TRUE,3
600016,TRUE,4
600018,TRUE,5
600066,TRUE,9
600092,TRUE,5
600115,TRUE,5
600116,TRUE,7
600202,TRUE,6
600245,TRUE,4
600247,TRUE,8
600255,TRUE,8
600291,TRUE,8
600297,TRUE,7
600315,TRUE,9
600338,TRUE,9
600365,TRUE,4
600376,TRUE,8
600394,TRUE,3
600397,TRUE,3
600434,TRUE,9
600463,TRUE,6
600479,TRUE,7
600482,TRUE,5
600497,TRUE,7
600502,TRUE,7
600523,TRUE,6
600537,TRUE,5
600566,TRUE,9
600572,TRUE,6
600573,TRUE,3
600587,TRUE,3
600653,TRUE,3
600681,TRUE,3
600686,TRUE,9
600726,TRUE,8
600730,TRUE,5
600736,TRUE,6
600739,TRUE,7
600785,TRUE,8
600794,TRUE,9
600826,TRUE,9
600852,TRUE,9
600855,TRUE,9
600927,TRUE,5
600970,TRUE,9
601000,TRUE,4
601083,TRUE,8
601102,TRUE,3
601178,TRUE,3
601214,TRUE,5
601220,TRUE,9
601233,TRUE,7
601244,TRUE,6
601262,TRUE,5
601290,TRUE,9
601300,TRUE,3
601311,TRUE,3
601312,TRUE,5
601314,TRUE,4
601359,TRUE,3
601360,TRUE,6
601391,TRUE,6
601412,TRUE,9
601429,TRUE,5
601430,TRUE,7
601453,TRUE,9
601464,TRUE,8
601470,TRUE,6
601476,TRUE,5
601493,TRUE,9
601523,TRUE,7
601574,TRUE,6
601704,TRUE,7
601709,TRUE,3
601726,TRUE,5
601741,TRUE,8
601771,TRUE,3
601780,TRUE,4
601824,TRUE,7
601858,TRUE,5
601866,TRUE,5
601927,TRUE,6
601930,TRUE,8
601975,TRUE,8
602021,TRUE,7
602062,TRUE,5
602068,TRUE,9
602074,TRUE,8
602137,TRUE,5
602170,TRUE,8
602195,TRUE,8
602207,TRUE,3
602225,TRUE,3
602273,TRUE,5
602350,TRUE,5
602372,TRUE,5
602394,TRUE,4
602418,TRUE,8
602436,TRUE,8
602443,TRUE,5
602477,TRUE,4
602485,TRUE,4
602493,TRUE,8
602601,TRUE,3
602617,TRUE,3
602658,TRUE,8
602676,TRUE,6
602710,TRUE,9
602724,TRUE,3
602728,TRUE,9
602732,TRUE,3
602814,TRUE,3
602822,TRUE,3
602846,TRUE,8
602854,TRUE,3
602874,TRUE,8
602904,TRUE,3
602907,TRUE,3
602927,TRUE,7
602955,TRUE,6
602966,TRUE,6
603023,TRUE,4
603034,TRUE,3
603087,TRUE,8
603104,TRUE,5
603113,TRUE,7
603144,TRUE,8
603153,TRUE,5
603184,TRUE,7
603227,TRUE,6
603242,TRUE,6
603246,TRUE,8
603270,TRUE,7
603295,TRUE,5
603368,TRUE,9
603383,TRUE,6
603425,TRUE,3
603432,TRUE,6
603465,TRUE,5
603506,TRUE,4
603527,TRUE,3
603529,TRUE,5
603542,TRUE,3
603575,TRUE,9
603576,TRUE,4
603593,TRUE,9
603594,TRUE,9
603595,TRUE,9
603605,TRUE,5
603684,TRUE,6
603725,TRUE,9
603735,TRUE,6
603740,TRUE,3
603744,TRUE,4
603788,TRUE,6
603809,TRUE,9
603844,TRUE,6
603852,TRUE,6
603874,TRUE,9
603901,TRUE,5
603913,TRUE,4
603916,TRUE,5
603920,TRUE,7
603922,TRUE,5
603950,TRUE,4
603963,TRUE,3
603973,TRUE,8
604006,TRUE,5
604097,TRUE,9
604137,TRUE,3
604141,TRUE,4
604173,TRUE,8
604198,TRUE,3
604216,TRUE,3
604217,TRUE,9
604220,TRUE,3
604245,TRUE,6
604254,TRUE,7
604258,TRUE,7
604259,TRUE,9
604304,TRUE,4
604344,TRUE,9
604392,TRUE,8
604393,TRUE,5
604488,TRUE,3
604497,TRUE,7
604499,TRUE,9
604503,TRUE,9
604513,TRUE,5
604535,TRUE,7
604544,TRUE,4
604550,TRUE,4
604553,TRUE,8
604661,TRUE,9
604672,TRUE,9
604690,TRUE,3
604709,TRUE,7
604710,TRUE,3
604725,TRUE,5
604729,TRUE,3
604744,TRUE,3
604781,TRUE,3
604786,TRUE,8
604844,TRUE,6
604858,TRUE,4
604928,TRUE,7
604946,TRUE,7
604981,TRUE,8
604996,TRUE,8
605044,TRUE,6
605065,TRUE,7
605072,TRUE,7
605123,TRUE,8
605201,TRUE,4
605237,TRUE,8
605269,TRUE,9
605283,TRUE,5
605307,TRUE,4
605314,TRUE,3
605330,TRUE,4
605345,TRUE,7
605348,TRUE,5
605352,TRUE,7
605357,TRUE,5
605362,TRUE,6
605366,TRUE,9
605408,TRUE,9
605431,TRUE,9
605454,TRUE,5
605465,TRUE,8
605470,TRUE,7
605497,TRUE,7
605547,TRUE,8
605556,TRUE,5
605570,TRUE,4
605647,TRUE,7
605680,TRUE,7
605741,TRUE,4
605746,TRUE,7
605747,TRUE,8
605768,TRUE,9
605798,TRUE,6
605880,TRUE,9
605923,TRUE,4
605925,TRUE,8
605946,TRUE,5
605960,TRUE,8
605984,TRUE,5
606021,TRUE,9
606050,TRUE,6
606068,TRUE,5
606108,TRUE,7
606118,TRUE,8
606188,TRUE,5
606191,TRUE,3
606200,TRUE,3
606219,TRUE,5
606223,TRUE,8
606245,TRUE,4
606261,TRUE,4
606265,TRUE,6
606274,TRUE,5
606285,TRUE,3
606344,TRUE,4
606367,TRUE,3
606384,TRUE,9
606425,TRUE,9
606451,TRUE,3
606530,TRUE,5
606532,TRUE,6
606550,TRUE,4
606557,TRUE,5
606560,TRUE,5
606564,TRUE,8
606568,TRUE,3
606605,TRUE,8
606606,TRUE,9
606607,TRUE,7
606610,TRUE,8
606621,TRUE,4
606698,TRUE,9
606703,TRUE,4
606705,TRUE,5
606804,TRUE,8
606843,TRUE,9
606844,TRUE,4
606884,TRUE,7
606940,TRUE,3
606961,TRUE,7
606977,TRUE,7
607004,TRUE,4
607011,TRUE,6
607020,TRUE,3
607021,TRUE,6
607053,TRUE,4
607071,TRUE,7
607074,TRUE,6
607108,TRUE,8
607127,TRUE,3
607138,TRUE,7
607171,TRUE,7
607173,TRUE,9
607178,TRUE,4
607197,TRUE,9
607199,TRUE,3
607213,TRUE,6
607234,TRUE,4
607283,TRUE,6
607367,TRUE,9
607407,TRUE,5
607411,TRUE,9
607414,TRUE,7
607446,TRUE,3
607449,TRUE,8
607452,TRUE,4
607457,TRUE,9
607458,TRUE,7
607477,TRUE,3
607482,TRUE,5
607490,TRUE,4
607529,TRUE,7
607562,TRUE,3
607578,TRUE,4
607601,TRUE,3
607667,TRUE,8
607690,TRUE,7
607702,TRUE,8
607721,TRUE,7
607735,TRUE,7
607771,TRUE,6
607797,TRUE,5
607854,TRUE,4
607865,TRUE,9
607909,TRUE,9
607936,TRUE,8
607956,TRUE,4
607972,TRUE,9
607978,TRUE,9
607992,TRUE,9
607994,TRUE,4
608005,TRUE,7
608014,TRUE,6
608041,TRUE,9
608043,TRUE,5
608058,TRUE,9
608078,TRUE,5
608101,TRUE,3
608123,TRUE,8
608133,TRUE,3
608174,TRUE,5
608207,TRUE,4
608221,TRUE,8
608224,TRUE,7
608241,TRUE,7
608249,TRUE,4
608257,TRUE,9
608260,TRUE,3
608297,TRUE,5
608302,TRUE,5
608363,TRUE,4
608408,TRUE,7
608510,TRUE,8
608535,TRUE,7
608553,TRUE,8
608556,TRUE,5
608567,TRUE,8
608573,TRUE,4
608666,TRUE,3
608668,TRUE,7
608672,TRUE,4
608691,TRUE,8
608712,TRUE,8
608722,TRUE,4
608753,TRUE,5
608784,TRUE,7
608794,TRUE,6
608806,TRUE,6
608822,TRUE,3
608837,TRUE,6
608905,TRUE,3
608929,TRUE,7
608987,TRUE,8
609022,TRUE,6
609023,TRUE,8
609028,TRUE,4
609038,TRUE,8
609047,TRUE,5
609048,TRUE,5
609052,TRUE,4
609095,TRUE,7
609108,TRUE,3
609119,TRUE,7
609131,TRUE,5
609167,TRUE,9
609174,TRUE,7
609177,TRUE,3
609226,TRUE,7
609234,TRUE,4
609268,TRUE,6
609281,TRUE,7
609315,TRUE,8
609320,TRUE,9
609330,TRUE,5
609373,TRUE,8
609403,TRUE,9
609407,TRUE,3
609411,TRUE,9
609419,TRUE,4
609421,TRUE,5
609430,TRUE,5
609445,TRUE,4
609457,TRUE,6
609494,TRUE,7
609523,TRUE,5
609539,TRUE,3
609548,TRUE,5
609563,TRUE,5
609601,TRUE,8
609613,TRUE,6
609642,TRUE,8
609686,TRUE,3
609722,TRUE,3
609762,TRUE,9
609773,TRUE,3
609780,TRUE,7
609787,TRUE,7
609855,TRUE,6
609886,TRUE,3
609903,TRUE,6
609932,TRUE,8
609973,TRUE,3
609983,TRUE,6
610031,TRUE,5
610068,TRUE,5
610078,TRUE,9
610151,TRUE,6
610160,TRUE,7
610161,TRUE,6
610165,TRUE,4
610186,TRUE,7
610199,TRUE,4
610237,TRUE,4
610238,TRUE,3
610248,TRUE,4
610263,TRUE,7
610292,TRUE,4
610318,TRUE,9
610325,TRUE,7
610367,TRUE,3
610423,TRUE,5
610456,TRUE,7
610467,TRUE,7
610503,TRUE,3
610505,TRUE,8
610516,TRUE,9
610581,TRUE,8
610604,TRUE,9
610612,TRUE,6
610619,TRUE,7
610681,TRUE,8
610689,TRUE,6
610717,TRUE,6
610831,TRUE,9
610857,TRUE,3
610868,TRUE,9
610874,TRUE,3
610886,TRUE,4
610898,TRUE,4
610911,TRUE,8
610921,TRUE,4
610929,TRUE,5
610954,TRUE,9
610958,TRUE,5
611023,TRUE,4
611037,TRUE,6
611055,TRUE,6
611125,TRUE,5
611133,TRUE,7
611160,TRUE,4
611232,TRUE,5
611250,TRUE,3
611256,TRUE,5
611257,TRUE,3
611280,TRUE,9
611302,TRUE,5
611308,TRUE,6
611334,TRUE,9
611370,TRUE,8
611375,TRUE,9
611384,TRUE,3
611394,TRUE,7
611434,TRUE,6
611469,TRUE,6
611476,TRUE,5
611478,TRUE,8
611481,TRUE,8
611507,TRUE,8
611511,TRUE,4
611522,TRUE,9
611545,TRUE,6
611622,TRUE,7
611637,TRUE,3
611657,TRUE,7
611694,TRUE,9
611699,TRUE,6
611708,TRUE,5
611727,TRUE,5
611793,TRUE,7
611850,TRUE,7
611859,TRUE,5
611874,TRUE,8
611943,TRUE,7
611954,TRUE,9
611963,TRUE,4
611997,TRUE,5
612036,TRUE,3
612039,TRUE,8
612059,TRUE,3
612079,TRUE,8
612103,TRUE,3
612130,TRUE,3
612138,TRUE,9
612142,TRUE,5
612148,TRUE,3
612198,TRUE,6
612234,TRUE,3
612290,TRUE,6
612313,TRUE,3
612325,TRUE,3
612337,TRUE,7
612368,TRUE,3
612381,TRUE,7
612394,TRUE,4
612401,TRUE,7
612415,TRUE,5
612449,TRUE,4
612458,TRUE,5
612477,TRUE,3
612484,TRUE,7
612496,TRUE,7
612512,TRUE,7
612539,TRUE,3
612546,TRUE,8
612561,TRUE,5
612578,TRUE,3
612602,TRUE,7
612613,TRUE,8
612616,TRUE,8
612619,TRUE,5
612621,TRUE,9
612652,TRUE,8
612691,TRUE,9
612692,TRUE,9
612696,TRUE,7
612712,TRUE,9
612718,TRUE,7
612730,TRUE,3
612743,TRUE,4
612780,TRUE,9
612790,TRUE,5
612844,TRUE,5
612846,TRUE,8
612850,TRUE,6
612857,TRUE,3
612858,TRUE,5
612931,TRUE,8
612936,TRUE,5
